sequence,short_hash,date,status,exe_size,iso_size,message
6581,659172e4,2026-04-10T14:38:25-07:00,success,131072,38925600,Show fishing startup regime transitions
6582,9a7c5926,2026-04-10T15:02:13-07:00,success,131072,38925600,Emit incremental fishing scan reports
6583,d0054888,2026-04-10T15:08:32-07:00,success,131072,38925600,Add fishing partial scan summarizer
6584,7282a0bc,2026-04-10T15:20:08-07:00,success,131072,38925600,Stop fishing scans after startup target
6585,98b62e46,2026-04-10T15:39:43-07:00,success,131072,38925600,Expand fishing exact sequence scan ranges
6586,fb64269b,2026-04-10T15:49:38-07:00,success,131072,38925600,Add fishing startup onset search
6587,34bf366e,2026-04-10T16:00:53-07:00,success,131072,38925600,Record fishing startup onset chunk history
6588,8c873898,2026-04-10T16:11:06-07:00,success,131072,38925600,Track earliest fishing startup target chunk
6589,bd5f6c4f,2026-04-10T16:29:11-07:00,success,131072,38925600,Resume fishing startup onset chunks
6590,a1a7d19b,2026-04-10T16:41:35-07:00,success,131072,38925600,Continue fishing startup onset searches earlier
6591,76e6395b,2026-04-10T16:59:30-07:00,success,131072,38925600,Preserve fishing onset targets across resume
6592,c5e2a16a,2026-04-10T17:11:06-07:00,success,131072,38925600,Deduplicate fishing onset chunk history
6593,1313dd24,2026-04-10T17:19:43-07:00,success,131072,38925600,Report fishing onset continuation sequence
6594,c2082094,2026-04-10T17:31:09-07:00,success,131072,38925600,Add fishing startup onset continue wrapper
6595,d6b52cbe,2026-04-10T17:41:03-07:00,success,131072,38925600,Loop fishing startup onset continuation
6596,c0706065,2026-04-10T17:50:57-07:00,success,131072,38925600,Report fishing onset stop metadata
6597,9993af12,2026-04-10T18:01:13-07:00,success,131072,38925600,Report fishing startup continuation status
6598,377d7b60,2026-04-10T18:14:33-07:00,success,131072,38925600,Improve fishing startup continuation reports
6599,17774492,2026-04-10T18:21:09-07:00,success,131072,38925600,Clarify fishing startup continuation state
6600,e310292d,2026-04-10T18:32:36-07:00,success,131072,38925600,Expose fishing startup plateau hashes
6601,68238fc5,2026-04-10T18:41:33-07:00,success,131072,38925600,Stop fishing onset continuation at boundary
6602,26a1f33f,2026-04-10T18:44:33-07:00,success,131072,38925600,Repair fishing onset reports from history
6603,3250ef2e,2026-04-10T18:56:26-07:00,success,131072,38925600,Restore PS1 story-scene fishing prelude path
6604,4bdde018,2026-04-10T19:12:35-07:00,success,131072,38925600,Add fishing startup visibility threshold queries
6605,c0da84c3,2026-04-10T19:35:37-07:00,success,131072,38925600,Teach fishing scans startup visibility thresholds
6606,895e66de,2026-04-10T19:44:13-07:00,success,131072,38925600,Add fishing visibility onset search
6607,c64fc644,2026-04-10T19:51:01-07:00,success,131072,38925600,Fix fishing exact onset chunk scans
6608,b198ed97,2026-04-10T20:01:32-07:00,success,131072,38925600,Report exact fishing visibility onset sequence
6609,e29a62f6,2026-04-10T20:36:08-07:00,success,131072,38925600,Prime PS1 display for scripted story boots
6610,20a8e77f,2026-04-10T20:38:14-07:00,success,131072,38925600,Revert scripted story display priming
6611,eec0f8df,2026-04-10T21:06:36-07:00,success,131072,38925600,Route fishing 1 review through story single
6612,f620625f,2026-04-10T21:09:07-07:00,success,131072,38925600,"Revert ""Route fishing 1 review through story single"""
6613,97cf173b,2026-04-10T21:27:09-07:00,success,131072,38925600,Record binary hashes in scene sweep results
6614,6b79535e,2026-04-10T21:34:02-07:00,success,131072,38925600,Show boot and binary identity in fishing comparisons
6615,0c1a6ec3,2026-04-10T21:44:13-07:00,success,131072,38925600,Preserve fishing build metadata in summaries
6616,349be24e,2026-04-10T21:55:18-07:00,success,131072,38925600,Allow fixed boot fishing binary scans
6617,4d0f63fd,2026-04-10T22:04:28-07:00,success,131072,38925600,Allow fixed boot fishing visibility onset scans
6618,737cbcd8,2026-04-10T22:24:08-07:00,success,131072,38925600,Refine fishing visibility onset to exact builds
6619,8a3a8cca,2026-04-10T22:33:57-07:00,success,131072,38925600,Support fixed-boot startup onset refinement
6620,eb76a9b8,2026-04-10T22:43:27-07:00,success,131072,38925600,Pass fixed boot through startup onset continuation
6621,1ab2f13c,2026-04-10T22:48:05-07:00,success,131072,38925600,Preserve startup regime in onset continuation
6622,6f8ee521,2026-04-10T23:54:15-07:00,success,131072,38925600,Report binary library sequence gaps
6623,aa676b65,2026-04-11T00:05:01-07:00,success,131072,38925600,Report binary library sequence resets
6624,5d374a46,2026-04-11T00:14:41-07:00,success,131072,38925600,Report binary library epochs
6625,8d2e6d90,2026-04-11T00:21:07-07:00,success,131072,38925600,Fence fishing onset scans by binary epoch
6626,71785ea6,2026-04-11T00:36:23-07:00,success,131072,38925600,Preserve epoch in fishing visibility refine
6627,c6669b08,2026-04-11T00:46:19-07:00,success,131072,38925600,Estimate fishing timeline offset in compare output
6628,f96a85d1,2026-04-11T01:05:32-07:00,success,131072,38925600,Report per-phase fishing timeline offsets
6629,047c1685,2026-04-11T01:17:34-07:00,success,131072,38925600,Tighten fishing clean-head startup verification
6630,76a57dcf,2026-04-11T01:26:25-07:00,success,131072,38925600,Combine fishing startup boundary filters
6631,f4965380,2026-04-11T01:46:06-07:00,success,131072,38925600,Stabilize PS1 Docker regtest scripts
6632,ce3d498d,2026-04-11T01:46:34-07:00,success,131072,38925600,Honor TMPDIR in binary library builds
6633,00d18b94,2026-04-12T11:27:36-07:00,success,131072,38925600,Allow fishing full review without short reference
6634,1c7481ca,2026-04-12T19:23:57-07:00,failed,0,0,Add host foreground scene export pilot
6635,e9430116,2026-04-12T19:24:38-07:00,success,131072,38925600,Fix PS1 build for foreground capture pilot
6636,26e2354d,2026-04-12T19:35:56-07:00,success,131072,38925600,Fix host fishing foreground export pilot
6637,77276e50,2026-04-12T20:07:00-07:00,failed,133120,0,Add PS1 foreground playback pilot scaffold
6638,765023d4,2026-04-12T20:08:05-07:00,success,133120,39555936,Verify fishing foreground pilot pack output
6639,6b896c98,2026-04-12T20:21:24-07:00,success,133120,39555936,Persist PS1 foreground pilot playback
6640,0c6387a9,2026-04-12T20:22:38-07:00,success,133120,39555936,Include PS1 foreground assets in binary library
6641,a22ac6f1,2026-04-12T20:43:00-07:00,success,133120,39555936,Fix PS1 foreground pilot asset path
6642,fa5be68e,2026-04-12T20:44:01-07:00,success,133120,39555936,Include PS1 generated assets in scene repacks
6643,6958212c,2026-04-12T20:53:39-07:00,success,135168,39558288,Add PS1 fgpilot testcard diagnostics
6644,476eb944,2026-04-12T21:13:10-07:00,success,135168,39558288,Simplify fgpilot to raw framebuffer playback
6645,3bbadc13,2026-04-12T21:22:10-07:00,success,135168,39558288,Run fgpilot before full engine init
6646,261ac413,2026-04-12T21:33:16-07:00,success,135168,40263888,Add fgpilot raw-frame playback probes
6647,0a147bf4,2026-04-12T21:41:42-07:00,success,135168,40263888,Tighten fgpilot visibility diagnostics
6648,a98bcfeb,2026-04-12T21:56:53-07:00,success,137216,40266240,Add fgpilot ADS control probes
6649,73cdd569,2026-04-12T22:03:12-07:00,success,137216,40266240,Fix fgpilot restore timing
6650,ef4ac598,2026-04-12T22:12:02-07:00,success,137216,40266240,Add fgpilot solid-color control probe
6651,127e3a5c,2026-04-12T22:46:12-07:00,success,139264,40268592,Run fishing foreground pilot inside ADS loop
6652,506a2224,2026-04-12T23:38:29-07:00,success,137216,40266240,Add fgpilot building control route
6653,72ffd289,2026-04-12T23:51:03-07:00,success,137216,40266240,Allow fgpilot overlays on story boots
6654,e460d959,2026-04-12T23:59:43-07:00,success,137216,40266240,Normalize fgpilot ADS story-route matching
6655,909233ec,2026-04-13T00:06:40-07:00,success,139264,40268592,Prearm fgpilot overlays on story boots
6656,519e28b8,2026-04-13T00:24:25-07:00,success,139264,40268592,Compose fgpilot overlays in display update
6657,d76796eb,2026-04-13T00:47:43-07:00,success,139264,40268592,Expose fgpilot state in capture overlays
6658,3226f108,2026-04-13T00:59:23-07:00,success,139264,40268592,Latch fgpilot state in capture panel
6659,64cddebd,2026-04-13T01:16:35-07:00,success,139264,40268592,Honor fgpilot boot overrides on story route
6660,1fe46201,2026-04-13T01:59:51-07:00,success,141312,40270944,Reset fgpilot telemetry per boot request
6661,826732a7,2026-04-13T02:40:29-07:00,success,139264,40268592,Track fgpilot lifecycle in capture diagnostics
6662,b3559017,2026-04-13T03:29:40-07:00,success,139264,40268592,Split fgpilot request lifecycle diagnostics
6663,d36f3a79,2026-04-13T04:06:58-07:00,success,139264,40268592,Defer fgpilot runtime start until matching ADS
6664,9bbfc2c5,2026-04-13T05:36:18-07:00,success,139264,40268592,Add regtest VRAM write dump mode
6665,e2c0104e,2026-04-13T05:55:44-07:00,success,139264,40268592,Reset ADS launch state before early exits
6666,5453bb08,2026-04-13T05:58:12-07:00,success,139264,40268592,Make PS1 story scene boots exact
6667,30c3a397,2026-04-13T06:12:03-07:00,failed,0,0,Cache fgpilot request mode
6668,9eb0fa0f,2026-04-13T06:13:46-07:00,success,139264,40268592,Fix fgpilot request-mode clean build
6669,b847b020,2026-04-13T06:21:50-07:00,success,139264,40268592,Extend capture overlay fgpilot payload
6670,b847b020,2026-04-13T06:21:50-07:00,success,139264,40268592,Extend capture overlay fgpilot payload
6671,c134f802,2026-04-13T06:42:26-07:00,success,139264,40268592,Record raw regtest dump paths in scene results
6672,c134f802,2026-04-13T06:42:26-07:00,success,139264,40268592,Record raw regtest dump paths in scene results
6673,bf94d1f8,2026-04-13T06:47:09-07:00,success,139264,40268592,Ignore generated churn in regtest build provenance
6674,bf94d1f8,2026-04-13T06:47:09-07:00,success,139264,40268592,Ignore generated churn in regtest build provenance
6675,26497c3e,2026-04-13T06:58:58-07:00,success,139264,40268592,Add regtest result bundle compare tool
6676,26497c3e,2026-04-13T06:58:58-07:00,success,139264,40268592,Add regtest result bundle compare tool
6677,c86966e2,2026-04-13T07:08:46-07:00,success,139264,40268592,Add exact fishing fgpilot regtest wrapper
6678,c86966e2,2026-04-13T07:08:46-07:00,success,139264,40268592,Add exact fishing fgpilot regtest wrapper
6679,6e3185ed,2026-04-13T07:18:44-07:00,success,139264,40268592,Split exact fishing fgpilot checks by overlay mode
6680,6e3185ed,2026-04-13T07:18:44-07:00,success,139264,40268592,Split exact fishing fgpilot checks by overlay mode
6681,30766807,2026-04-13T07:28:33-07:00,success,139264,40268592,Point regtest VRAM dump paths at exact dump dir
6682,30766807,2026-04-13T07:28:33-07:00,success,139264,40268592,Point regtest VRAM dump paths at exact dump dir
6683,0092ecc5,2026-04-13T07:38:52-07:00,success,139264,40268592,Summarize exact fishing fgpilot triad
6684,0092ecc5,2026-04-13T07:38:52-07:00,success,139264,40268592,Summarize exact fishing fgpilot triad
6685,bccc6ced,2026-04-13T07:53:44-07:00,success,139264,40268592,Flag black windows in exact fgpilot comparisons
6686,bccc6ced,2026-04-13T07:53:44-07:00,success,139264,40268592,Flag black windows in exact fgpilot comparisons
6687,3136eae5,2026-04-13T07:58:53-07:00,success,139264,40268592,Compare visible subsets in exact fgpilot checks
6688,3136eae5,2026-04-13T07:58:53-07:00,success,139264,40268592,Compare visible subsets in exact fgpilot checks
6689,b38f4a54,2026-04-13T08:09:59-07:00,success,139264,40268592,Default exact fishing fgpilot checks to visible window
6690,b38f4a54,2026-04-13T08:09:59-07:00,success,139264,40268592,Default exact fishing fgpilot checks to visible window
6691,8aa05deb,2026-04-13T08:18:46-07:00,success,139264,40268592,Default exact fgpilot wrapper to fishing1 overlay
6692,8aa05deb,2026-04-13T08:18:46-07:00,success,139264,40268592,Default exact fgpilot wrapper to fishing1 overlay
6693,bf517857,2026-04-13T08:30:49-07:00,success,139264,40268592,Add fgpilot fishing scene matrix wrapper
6694,bf517857,2026-04-13T08:30:49-07:00,success,139264,40268592,Add fgpilot fishing scene matrix wrapper
6695,77481811,2026-04-13T08:45:34-07:00,success,139264,40268592,Expand fgpilot fishing scene matrix defaults
6696,77481811,2026-04-13T08:45:34-07:00,success,139264,40268592,Expand fgpilot fishing scene matrix defaults
6697,4c80f8b5,2026-04-13T08:49:54-07:00,success,139264,40268592,Reuse shared base runs in fgpilot scene matrix
6698,4c80f8b5,2026-04-13T08:49:54-07:00,success,139264,40268592,Reuse shared base runs in fgpilot scene matrix
6699,ab99e1c8,2026-04-13T09:00:37-07:00,success,139264,40268592,Summarize fgpilot scene state distinctness
6700,ab99e1c8,2026-04-13T09:00:37-07:00,success,139264,40268592,Summarize fgpilot scene state distinctness
6701,ceddfcad,2026-04-13T09:10:43-07:00,success,139264,40268592,Add pairwise fgpilot scene compare summary
6702,ceddfcad,2026-04-13T09:10:43-07:00,success,139264,40268592,Add pairwise fgpilot scene compare summary
6703,8df35527,2026-04-13T09:20:38-07:00,success,139264,40268592,Add aggregate fgpilot matrix hard read
6704,8df35527,2026-04-13T09:20:38-07:00,success,139264,40268592,Add aggregate fgpilot matrix hard read
6705,15d86a0c,2026-04-13T09:30:45-07:00,success,139264,40268592,Use direct bundle compares in fgpilot matrix
6706,15d86a0c,2026-04-13T09:30:45-07:00,success,139264,40268592,Use direct bundle compares in fgpilot matrix
6707,46f361de,2026-04-13T09:39:53-07:00,success,139264,40268592,Write pairwise fgpilot scene compare artifacts
6708,46f361de,2026-04-13T09:39:53-07:00,success,139264,40268592,Write pairwise fgpilot scene compare artifacts
6709,e6e07c64,2026-04-13T09:50:23-07:00,success,139264,40268592,Include shared overlay verdict in fgpilot matrix
6710,e6e07c64,2026-04-13T09:50:23-07:00,success,139264,40268592,Include shared overlay verdict in fgpilot matrix
6711,6ba8804e,2026-04-13T10:00:23-07:00,success,139264,40268592,Expose scene artifact paths in fgpilot matrix
6712,6ba8804e,2026-04-13T10:00:23-07:00,success,139264,40268592,Expose scene artifact paths in fgpilot matrix
6713,d17f8c87,2026-04-13T10:10:18-07:00,success,139264,40268592,Expose state-hash parity in fgpilot matrix
6714,d17f8c87,2026-04-13T10:10:18-07:00,success,139264,40268592,Expose state-hash parity in fgpilot matrix
6715,b24bd0de,2026-04-13T10:20:46-07:00,success,139264,40268592,Summarize state-hash collapse in fgpilot matrix
6716,b24bd0de,2026-04-13T10:20:46-07:00,success,139264,40268592,Summarize state-hash collapse in fgpilot matrix
6717,0eb7b08d,2026-04-13T10:30:20-07:00,success,139264,40268592,Summarize overlay parity in fgpilot matrix
6718,0eb7b08d,2026-04-13T10:30:20-07:00,success,139264,40268592,Summarize overlay parity in fgpilot matrix
6719,702bf112,2026-04-13T10:42:03-07:00,success,139264,40268592,Summarize overlay state-hash parity in fgpilot matrix
6720,702bf112,2026-04-13T10:42:03-07:00,success,139264,40268592,Summarize overlay state-hash parity in fgpilot matrix
6721,bd5eeb7c,2026-04-13T10:50:36-07:00,success,139264,40268592,Split overlay machine-state parity in fgpilot matrix
6722,bd5eeb7c,2026-04-13T10:50:36-07:00,success,139264,40268592,Split overlay machine-state parity in fgpilot matrix
6723,9099db18,2026-04-13T11:00:41-07:00,success,139264,40268592,Split overlay output parity in fgpilot matrix
6724,9099db18,2026-04-13T11:00:41-07:00,success,139264,40268592,Split overlay output parity in fgpilot matrix
